time,x,y,yaw,v_lin,v_ang,min_scan
199.097574954,-0.7160411547214451,-2.0507861655502824,-2.2245305702337146,0.1336731894994614,0.015254137818161036,0.4200544059276581
199.12503431,-0.7176637933452866,-2.052904756869126,-2.22426930323082,0.1334167997839586,0.01294804505193706,0.4200544059276581
199.149643498,-0.7192826977764855,-2.055020172160431,-2.2236302518992086,0.1331648339968794,0.04074488417307045,0.4158298969268799
199.177191962,-0.7208965801008084,-2.057132383659661,-2.2228601839818776,0.13288196391485485,0.03825434106473845,0.4158298969268799
199.200812344,-0.7225053445032232,-2.0592411490761333,-2.222141576792475,0.13258868339178775,0.035672138727071014,0.4158298969268799
199.226474638,-0.7241091438514525,-2.061346430701532,-2.221473865842056,0.1323001214419861,0.03313148127354505,0.4158298969268799
199.256056026,-0.7257083138307964,-2.0634484457812245,-2.220853728103226,0.13201623140766117,0.030631957948565314,0.4158298969268799
199.281367061,-0.7273025178136232,-2.065547499024868,-2.2195275580894394,0.1317367110376111,0.09177044298062095,0.41362011432647705
199.312818218,-0.7288888172587877,-2.0676435667182007,-2.217745036214277,0.1313991923046487,0.08883227652561523,0.41362011432647705
199.337496215,-0.7304669780425758,-2.0697364839209444,-2.216027103112675,0.1310244962551721,0.08557047420438091,0.41362011432647705
199.367547985,-0.7320369557308191,-2.0718258540280377,-2.214376681041138,0.13065576650799215,0.08236060971991128,0.41362011432647705
199.397896623,-0.7335994110420274,-2.073912249611198,-2.2127862678900687,0.13029328147009522,0.07920510662206882,0.41362011432647705
199.424952913,-0.7351545510792936,-2.0759940985667176,-2.2124775237422147,0.12993635296254524,-0.02917981727589346,0.42921510338783264
199.455017668,-0.7367079517912002,-2.0780718244529424,-2.213103476188111,0.12968619039277485,-0.03153293439911577,0.42921510338783264
199.480150679,-0.7382605294427195,-2.0801456650960413,-2.2137633292120342,0.12951376346066468,-0.033154842306977954,0.42921510338783264
199.509634965,-0.7398124734310683,-2.0822157417389926,-2.2144550915557146,0.12934445993835197,-0.03474737029520477,0.42921510338783264
199.540178758,-0.7413637834306018,-2.0842819191552158,-2.215179771117636,0.12917809883088438,-0.0363122209393139,0.42921510338783264
199.565799004,-0.7429148688949214,-2.0863480526542255,-2.213442966604203,0.12901477482021306,0.1574617702425723,0.402948260307312
199.595055051,-0.744454127225409,-2.0884107100142693,-2.210348069294197,0.1286477666525343,0.1544429864864236,0.402948260307312
199.620029494,-0.7459815049913506,-2.0904705551045866,-2.2073300579981123,0.12816924509486682,0.15050696153438609,0.402948260307312
199.649393675,-0.7474971390113782,-2.0925273413453396,-2.204389699406829,0.12769793558895515,0.14663025849558392,0.402948260307312
199.676265789,-0.7490013054492904,-2.094581018767171,-2.20152579506254,0.12723391931928063,0.1428135451242159,0.402948260307312
199.699986971,-0.750494681498658,-2.096631246118579,-2.1993463735412235,0.12677709367014955,0.09219341107245346,0.4202576279640198
